date,close
2015-03-20,123.66071356833147
2015-03-21,120.18557573912969
2015-03-22,120.24623196345468
2015-03-23,121.46045710647816
2015-03-24,124.9162451959612
2015-03-25,124.3797047594139
2015-03-26,123.26271755362752
2015-03-27,122.75920346645844
2015-03-28,125.0900077018626
2015-03-29,126.24750992118197
2015-03-30,125.68798951364789
2015-03-31,127.2145243798746
2015-04-01,127.90867947857069
2015-04-02,130.34596945963645
2015-04-03,129.44186327188174
2015-04-04,129.28653897868622
2015-04-05,129.0023226724219
2015-04-06,126.57529277615767
2015-04-07,127.66753333028682
2015-04-08,128.6896438746466
2015-04-09,129.19987078793153
2015-04-10,129.23069652118122
2015-04-11,126.89995503708039
2015-04-12,126.55866439154968
2015-04-13,126.37323535849615
2015-04-14,125.26868082005291
2015-04-15,125.44610939672089
2015-04-16,126.75421111034996
2015-04-17,131.026582912771
2015-04-18,131.8757385384347
2015-04-19,132.89083931988023
2015-04-20,133.24194748834788
2015-04-21,129.9044050577498
2015-04-22,130.35137730685136
2015-04-23,130.97183772673344
2015-04-24,136.398321951704
2015-04-25,136.51360002214176
2015-04-26,137.61669470680897
2015-04-27,138.0472711673985
2015-04-28,136.20991509215943
2015-04-29,138.99556072118946
2015-04-30,140.99942678656302
2015-05-01,143.0814906806491
2015-05-02,141.76271577105962
2015-05-03,145.06830439293182
2015-05-04,142.76460226734727
2015-05-05,144.4383164549478
2015-05-06,149.31922770656774
2015-05-07,147.8381550563064
2015-05-08,147.20555959710083
2015-05-09,147.90486232727613
2015-05-10,147.39791101904373
2015-05-11,144.79658415691145
2015-05-12,145.4337101065235
2015-05-13,143.80910267907132
2015-05-14,145.25628754034167
2015-05-15,143.91743907187407
2015-05-16,147.51730788190915
2015-05-17,146.45080129723667
2015-05-18,146.3066782648253
2015-05-19,148.43371269956464
2015-05-20,146.47198406669673
2015-05-21,147.426903935905
2015-05-22,150.54118944446986
2015-05-23,147.8262229753474
2015-05-24,148.69549069241202
2015-05-25,149.71525628090887
2015-05-26,151.7789020244635
2015-05-27,149.8050006027073
2015-05-28,147.66408737653876
2015-05-29,149.2079705077726
2015-05-30,150.30193985423895
2015-05-31,151.3029255549307
2015-06-01,152.49582197392465
2015-06-02,151.63577253076767
2015-06-03,152.60027992508967
2015-06-04,153.68642487168705
2015-06-05,152.7577220356343
2015-06-06,156.98927105792382
2015-06-07,158.4369368997474
2015-06-08,156.5543299053421
2015-06-09,158.36743712260974
2015-06-10,156.9180737821551
2015-06-11,158.99224298964
2015-06-12,161.80943414765483
2015-06-13,160.6680695109514
2015-06-14,163.09482176944005
2015-06-15,164.42038362331303
2015-06-16,166.56450394330201
2015-06-17,170.8580899086099
2015-06-18,170.86731367660417
2015-06-19,169.8598413478892
2015-06-20,168.58081248863814
2015-06-21,167.44919191870727
2015-06-22,167.79498849987908
2015-06-23,168.97729244951236
2015-06-24,170.0306740481724
2015-06-25,172.18504054624447
2015-06-26,172.71104433000028
2015-06-27,176.1181124843149
2015-06-28,176.08879881783898
2015-06-29,182.02913715101823
2015-06-30,183.78047184654824
2015-07-01,182.56615673371567
2015-07-02,180.92437173759345
2015-07-03,182.38931656807983
2015-07-04,182.4423909974281
2015-07-05,184.3703919856123
2015-07-06,185.8168672347594
2015-07-07,186.17120940944562
2015-07-08,184.97762197330883
2015-07-09,182.4479275239371
2015-07-10,182.05489761980306
2015-07-11,184.26769520845
2015-07-12,185.1958826967104
2015-07-13,183.20440513928645
2015-07-14,184.0507669909888
2015-07-15,185.32140175044648
2015-07-16,184.05368687804423
2015-07-17,184.86113708993526
2015-07-18,185.47755452682725
2015-07-19,183.69161393116602
2015-07-20,184.90718865186258
2015-07-21,186.52875770459906
2015-07-22,189.1948601909496
2015-07-23,191.80246429501943
2015-07-24,189.54712555910524
2015-07-25,188.171475479275
2015-07-26,189.7015460136923
2015-07-27,191.22911791551672
2015-07-28,192.75921328812882
2015-07-29,200.96467626943826
2015-07-30,202.6064572908246
2015-07-31,205.3775885711858
2015-08-01,207.7855920981722
2015-08-02,209.5883746007838
2015-08-03,209.4578361115031
2015-08-04,211.47577455248964
2015-08-05,210.4301241234145
2015-08-06,210.45648690993448
2015-08-07,209.98575981427626
2015-08-08,210.64950809304892
2015-08-09,215.77882522639595
2015-08-10,212.54429484121243
2015-08-11,214.41681522196149
2015-08-12,211.69138347958216
2015-08-13,211.2475197480033
2015-08-14,213.92542094193803
2015-08-15,214.55398098012896
2015-08-16,212.89849142427033
2015-08-17,211.96788400575042
2015-08-18,213.82707950361976
2015-08-19,212.86634624018546
2015-08-20,213.79926341934942
2015-08-21,214.39040709915707
2015-08-22,213.58720640394543
2015-08-23,218.3750945825961
2015-08-24,220.14293262723208
2015-08-25,216.59264745391687
2015-08-26,217.46555608345574
2015-08-27,216.64198315391894
2015-08-28,218.8468498235114
2015-08-29,217.761808346646
2015-08-30,218.03233546371223
2015-08-31,219.54231002167313
2015-09-01,221.77382041001337
2015-09-02,219.87322759590182
2015-09-03,219.70422512421993
2015-09-04,219.25433450189803
2015-09-05,218.44767603675058
2015-09-06,222.47858451731278
2015-09-07,223.7885479392347
2015-09-08,221.7667800305646
2015-09-09,224.10250392467415
2015-09-10,228.8468163186994
2015-09-11,231.4117468398017
2015-09-12,228.87300690789368
2015-09-13,228.40453876216117
2015-09-14,231.43836106053442
2015-09-15,230.52302212929686
2015-09-16,231.91066098558932
2015-09-17,233.959929092448
2015-09-18,232.60606814929181
2015-09-19,232.98701743716822
2015-09-20,227.00448275703008
2015-09-21,225.45570747436147
2015-09-22,225.45057117157518
2015-09-23,223.45500480764548
2015-09-24,227.21982741550875
2015-09-25,224.85954465958747
2015-09-26,224.4794556861935
2015-09-27,225.2409368407657
2015-09-28,228.6234834188979
2015-09-29,226.251759116539
2015-09-30,229.07808662084895
2015-10-01,229.59855274288813
2015-10-02,228.13553544079224
2015-10-03,229.55974238931879
2015-10-04,230.45786178046572
2015-10-05,229.75742802614812
2015-10-06,230.39703219612815
2015-10-07,230.12640500240462
2015-10-08,230.85343969290713
2015-10-09,232.67770104194923
2015-10-10,236.34973467423993
2015-10-11,234.37410367658623
2015-10-12,239.14017042589876
2015-10-13,235.73599482685376
2015-10-14,235.9324246367826
2015-10-15,237.60905904975175
2015-10-16,238.67104278522183
2015-10-17,237.92564374558063
2015-10-18,238.00939924486607
2015-10-19,237.5233973755484
2015-10-20,236.84466786165999
2015-10-21,239.04387205570202
2015-10-22,240.25790302763212
2015-10-23,239.3720838371108
2015-10-24,241.6712835879773
2015-10-25,242.78588262973054
2015-10-26,244.91160686740847
2015-10-27,246.6708645512557
2015-10-28,245.51287452941156
2015-10-29,244.89251244901763
2015-10-30,246.88709965926415
2015-10-31,248.60784019013107
2015-11-01,249.06603700220276
2015-11-02,249.80069176882031
2015-11-03,252.85602156039715
2015-11-04,252.1728787827255
2015-11-05,253.76707354506556
2015-11-06,253.86268824019777
2015-11-07,253.92732583374334
2015-11-08,256.62487953771773
2015-11-09,258.7757122356938
2015-11-10,260.9027315076951
2015-11-11,264.0136891220037
2015-11-12,264.55569680526924
2015-11-13,266.4196027478592
2015-11-14,266.2990692346723
2015-11-15,267.4474019396492
2015-11-16,267.68711583091385
2015-11-17,268.3811077608992
2015-11-18,270.0714218117731
2015-11-19,268.9349804453061
2015-11-20,273.61975499667705
2015-11-21,272.10772023367764
2015-11-22,270.17934300810214
2015-11-23,272.9955647551023
2015-11-24,275.07889014302816
2015-11-25,276.8271297771325
2015-11-26,278.58382079566104
2015-11-27,279.0593272499672
2015-11-28,277.76481850699554
2015-11-29,278.416427623383
2015-11-30,277.5621042003588
2015-12-01,280.0123436671943
2015-12-02,280.21822890419
2015-12-03,279.067234510605
2015-12-04,278.924462827299
2015-12-05,280.25032573585025
2015-12-06,279.62287663024233
2015-12-07,278.47843583910947
2015-12-08,279.46581026209327
2015-12-09,280.45574340431074
2015-12-10,279.94185705356847
2015-12-11,279.4997804423318
2015-12-12,280.463880317047
2015-12-13,278.06771163405244
2015-12-14,275.7527840852993
2015-12-15,274.81589564279443
2015-12-16,274.88900133937074
2015-12-17,276.01081647056674
2015-12-18,279.4615289044658
2015-12-19,281.6768481508699
2015-12-20,281.85697109094303
2015-12-21,282.31893867513764
2015-12-22,280.813879945862
2015-12-23,281.2768536738772
2015-12-24,281.19953639603693
2015-12-25,282.34497351671314
2015-12-26,281.1905116296085
2015-12-27,282.72920465809085
2015-12-28,286.29468248409603
2015-12-29,286.5771621871823
2015-12-30,287.8805856313802
2015-12-31,289.7608736148024
2016-01-01,289.4584326710307
2016-01-02,290.4066176346515
2016-01-03,290.93180243621515
2016-01-04,291.6271546333128
2016-01-05,290.58113506560187
2016-01-06,291.13015541411977
2016-01-07,292.6261519966107
2016-01-08,296.02843921220074
2016-01-09,298.4469808643712
2016-01-10,303.2533457793943
2016-01-11,302.21865065361817
2016-01-12,304.4632919270596
2016-01-13,305.3299759385362
2016-01-14,310.2095818049716
2016-01-15,309.0929852342613
2016-01-16,307.9135415498997
2016-01-17,307.21475625901166
2016-01-18,303.4669648103921
2016-01-19,302.91545476703055
2016-01-20,301.89718944392314
2016-01-21,302.6979770168756
2016-01-22,303.8814889684299
2016-01-23,308.13383064686167
2016-01-24,310.5346783232338
2016-01-25,309.880871011909
2016-01-26,308.58404166921224
2016-01-27,310.06788001222526
2016-01-28,307.927413598184
2016-01-29,312.09033112989266
2016-01-30,314.94921137133525
2016-01-31,314.5108600671258
2016-02-01,311.5845910089441
2016-02-02,314.79233575727494
2016-02-03,315.06325606676967
2016-02-04,318.0388886907166
2016-02-05,315.35003337312787
2016-02-06,314.6512833272203
2016-02-07,315.16177072665664
2016-02-08,315.75573191418613
2016-02-09,315.35560097122766
2016-02-10,317.10130083592264
2016-02-11,315.46605997715744
2016-02-12,315.6813010071148
2016-02-13,316.4218922705386
2016-02-14,317.9507699386561
2016-02-15,319.8739996948339
2016-02-16,318.1247155111582
2016-02-17,315.55648716968693
2016-02-18,318.6118408134839
2016-02-19,319.77646883744313
2016-02-20,318.77949576433
2016-02-21,322.3817997153751
2016-02-22,323.1131489839608
2016-02-23,325.9717433520884
2016-02-24,326.60678031490863
2016-02-25,331.22827616467265
2016-02-26,335.23895784955903
2016-02-27,335.24102955260093
2016-02-28,337.6841714545096
2016-02-29,339.4749233536799
2016-03-01,342.7121864687446
2016-03-02,341.2823395475844
2016-03-03,343.15444246758125
2016-03-04,345.7712914412805
2016-03-05,342.75381246843426
2016-03-06,340.8872954431027
2016-03-07,337.30883108758246
2016-03-08,337.2700174186934
2016-03-09,339.2051019302853
2016-03-10,342.7098160344774
2016-03-11,343.3580055953169
2016-03-12,347.1152366864595
2016-03-13,344.8550337700297
2016-03-14,341.9482688913194
2016-03-15,342.33717349352617
2016-03-16,343.6053043914048
2016-03-17,344.0399148952166
2016-03-18,340.4050306951369
2016-03-19,340.7267906161113
2016-03-20,338.6178516151016
2016-03-21,340.45719671276163
2016-03-22,341.69039320495534
2016-03-23,340.31063363230066
2016-03-24,339.78289979762724
2016-03-25,338.16447275384934
2016-03-26,338.539114559303
2016-03-27,340.9493992003055
2016-03-28,339.47794710763435
2016-03-29,340.9860401386701
2016-03-30,340.4255249019252
2016-03-31,339.3397792374005
2016-04-01,339.62571851749135
2016-04-02,338.0552338726526
2016-04-03,337.44793526195826
2016-04-04,335.55217947678057
2016-04-05,339.98162974261334
2016-04-06,340.5521568465567
2016-04-07,339.65270583057156
2016-04-08,340.58066565204
2016-04-09,340.8560095526584
2016-04-10,340.9140703535919
2016-04-11,342.64240375367876
2016-04-12,344.6574191737734
2016-04-13,344.09641687855236
2016-04-14,343.444780397263
2016-04-15,343.3946770029597
2016-04-16,339.2908346734886
2016-04-17,336.76045254909144
2016-04-18,339.9942010839805
2016-04-19,343.7841365109831
2016-04-20,343.78606443187033
2016-04-21,345.43917835798186
2016-04-22,346.5616786670689
2016-04-23,353.2194402839794
2016-04-24,355.95859010684853
2016-04-25,356.202754923887
2016-04-26,354.79167404268617
2016-04-27,352.078781402171
2016-04-28,352.9857086739055
2016-04-29,351.97300718333685
2016-04-30,349.6284997641415
2016-05-01,348.8353539956564
2016-05-02,347.17225798842765
2016-05-03,351.0465412585728
2016-05-04,353.30982077247165
2016-05-05,353.79387548983846
2016-05-06,357.2537637676185
2016-05-07,357.90850038291376
2016-05-08,356.68593198025724
2016-05-09,360.2321801347966
2016-05-10,361.8100002221659
2016-05-11,360.235507913513
2016-05-12,360.3548305573458
2016-05-13,359.1035940505763
2016-05-14,356.83799458864763
2016-05-15,359.1903496837109
2016-05-16,363.5091829646512
2016-05-17,361.2120478170129
2016-05-18,362.83798629039404
2016-05-19,362.0367011521504
2016-05-20,361.562450384621
2016-05-21,360.87766253614325
2016-05-22,359.6496809967836
2016-05-23,360.2467242526733
2016-05-24,359.0848240198512
2016-05-25,360.1257376714109
2016-05-26,360.5252614525126
2016-05-27,360.5473653587798
2016-05-28,359.2322380346966
2016-05-29,358.5786953735599
2016-05-30,360.5894778252114
2016-05-31,362.09131220046015
2016-06-01,360.6362017108631
2016-06-02,361.3348663217215
2016-06-03,363.3376405684651
2016-06-04,360.4988300062223
2016-06-05,362.0855503909822
2016-06-06,361.2603028730905
2016-06-07,362.9015002102768
2016-06-08,361.8749818971918
2016-06-09,358.76521769586276
2016-06-10,356.01013282009643
2016-06-11,356.6063027134192
2016-06-12,357.6257477168622
2016-06-13,356.3171144666534
2016-06-14,358.0942993842081
2016-06-15,355.27125925967016
2016-06-16,355.63909966237554
2016-06-17,353.7170672628506
2016-06-18,352.91339504724635
2016-06-19,353.5081923898791
2016-06-20,352.28736565931126
2016-06-21,352.0182545708516
2016-06-22,354.5308401892805
2016-06-23,353.8770564502342
2016-06-24,356.0484406743645
2016-06-25,354.2890269650493
2016-06-26,355.8486353208798
2016-06-27,359.2317725621956
2016-06-28,354.788483561941
2016-06-29,353.69469305100006
2016-06-30,355.34883730536114
2016-07-01,355.4427465332752
2016-07-02,356.6850382800178
2016-07-03,355.97706790658617
2016-07-04,356.65024748153195
2016-07-05,356.83889301074777
2016-07-06,359.6744571340674
2016-07-07,360.6832988206698
2016-07-08,361.8585041448202
2016-07-09,361.53475021257526
2016-07-10,361.0595377644303
2016-07-11,360.69442138879106
2016-07-12,361.98332567354765
2016-07-13,361.6413567119071
2016-07-14,362.7209064256999
2016-07-15,367.3717080229908
2016-07-16,369.61395742985417
2016-07-17,369.46191036551846
2016-07-18,372.3643382098464
2016-07-19,372.0481874638033
2016-07-20,368.4719383934476
2016-07-21,366.9557657716128
2016-07-22,363.71418192956105
2016-07-23,363.51115496147844
2016-07-24,364.0479917198575
2016-07-25,367.9008663444081
2016-07-26,369.0547210919364
2016-07-27,369.1165200343187
2016-07-28,371.27533119668567
2016-07-29,367.3530605786699
2016-07-30,368.32428969488706
2016-07-31,370.366020082661
2016-08-01,367.90884759110133
2016-08-02,370.6963556775152
2016-08-03,371.873348492504
2016-08-04,371.5427726647024
2016-08-05,373.30833639691497
2016-08-06,378.34972211252375
2016-08-07,379.21345462264077
2016-08-08,380.20989579524144
2016-08-09,379.7911739961609
2016-08-10,378.59148525723134
2016-08-11,380.75215689031984
2016-08-12,379.53998923850213
2016-08-13,380.18312171294093
2016-08-14,379.7278068194107
2016-08-15,381.1857664709035
2016-08-16,382.3530906814774
2016-08-17,384.9281705699932
2016-08-18,384.4081377722837
2016-08-19,384.36838790169696
2016-08-20,382.9108604701323
2016-08-21,382.5222739499801
2016-08-22,383.7768749360698
2016-08-23,385.7908521693605
2016-08-24,384.44652152100525
2016-08-25,386.6857333612166
2016-08-26,389.8970090788265
2016-08-27,391.2238788852739
2016-08-28,395.47747051039005
2016-08-29,394.4298921121829
2016-08-30,392.4405827055601
2016-08-31,389.3831422077515
2016-09-01,392.8752308307299
2016-09-02,394.683962143438
2016-09-03,395.0727928016171
2016-09-04,396.13273005425674
2016-09-05,394.38175195966
2016-09-06,399.77325591889365
2016-09-07,400.5316982828441
2016-09-08,401.2504878720539
2016-09-09,403.2020211198513
2016-09-10,404.6640395833247
2016-09-11,405.611807631883
2016-09-12,404.53085872099234
2016-09-13,405.9737954352643
2016-09-14,410.2378444282144
2016-09-15,413.4286845205243
2016-09-16,417.11505777380313
2016-09-17,416.59262642094075
2016-09-18,415.11341678042356
2016-09-19,415.3618429402243
2016-09-20,415.97329276480167
2016-09-21,418.66167580174357
2016-09-22,415.77674654231396
2016-09-23,419.3358471812352
2016-09-24,419.5198313840772
2016-09-25,419.1660692441823
2016-09-26,417.64186049366197
2016-09-27,414.83214714993045
2016-09-28,416.97848831785427
2016-09-29,417.6251242522311
2016-09-30,415.545202452749
2016-10-01,413.45504490862174
2016-10-02,413.2834755100415
2016-10-03,417.1215185606203
2016-10-04,417.1023358578931
2016-10-05,414.5960499516569
2016-10-06,414.60456382348497
2016-10-07,414.5591166839896
2016-10-08,409.6653433981065
2016-10-09,410.05675366507086
2016-10-10,410.0948846046535
2016-10-11,411.9872973342803
2016-10-12,416.185209524171
2016-10-13,418.9383395832665
2016-10-14,418.90056220215683
2016-10-15,417.1875103846735
2016-10-16,422.83422999117323
2016-10-17,423.4526668592022
2016-10-18,423.9805254430281
2016-10-19,424.4322752688081
2016-10-20,425.3284447903438
2016-10-21,425.5397239664959
2016-10-22,424.89239995273545
2016-10-23,424.29868207025464
2016-10-24,424.73317552982263
2016-10-25,424.1463259875551
2016-10-26,423.22063442220076
2016-10-27,423.93349487758456
2016-10-28,423.9235404427429
2016-10-29,427.43152641990827
2016-10-30,422.62958680312227
2016-10-31,425.3126005069672
2016-11-01,428.30477089196245
2016-11-02,424.65799042714616
2016-11-03,424.47261523898544
2016-11-04,424.22973350699385
2016-11-05,421.91471011755823
2016-11-06,420.8590767423765
2016-11-07,419.1379250514448
2016-11-08,423.14246593829205
2016-11-09,425.513822724587
2016-11-10,428.5569329145753
2016-11-11,430.5002770426618
2016-11-12,428.74217350022735
2016-11-13,428.1931329676678
2016-11-14,429.67188209012363
2016-11-15,427.72762647233975
2016-11-16,429.6536233326845
2016-11-17,429.6729725363682
2016-11-18,429.423330921269
2016-11-19,431.345250857676
2016-11-20,432.73377748064803
2016-11-21,432.51184514900984
2016-11-22,435.33050475573833
2016-11-23,433.6683781005385
2016-11-24,435.40024931442707
2016-11-25,437.08645183036384
2016-11-26,436.9673589517359
2016-11-27,438.1196249962201
2016-11-28,436.1173978434495
2016-11-29,438.4654518818633
2016-11-30,438.59564760897734
2016-12-01,438.05020156793927
2016-12-02,440.64822001961306
2016-12-03,439.7395326385275
2016-12-04,437.4226100458004
2016-12-05,434.8093516987526
2016-12-06,436.5213716014439
2016-12-07,434.46051289645135
2016-12-08,438.47010126042005
2016-12-09,434.8062424446526
2016-12-10,438.69915518123264
2016-12-11,439.6211901156379
2016-12-12,439.9277638918971
2016-12-13,439.33792571827917
2016-12-14,440.6361979469833
2016-12-15,441.06092854213364
2016-12-16,443.7675323061667
2016-12-17,444.4959876034908
2016-12-18,445.29659112641457
2016-12-19,445.06936670198684
2016-12-20,445.4554754545447
2016-12-21,446.5710789923288
2016-12-22,443.6507422070156
2016-12-23,441.4543713628042
2016-12-24,443.4408995508496
2016-12-25,444.2826304271055
2016-12-26,444.4146637544002
2016-12-27,444.95153162053094
2016-12-28,446.1466950312543
2016-12-29,445.56717567063555
2016-12-30,444.51056621983093
2016-12-31,445.4022567300263
2017-01-01,443.94551117479625
2017-01-02,445.2620166862252
2017-01-03,442.3568494777495
2017-01-04,444.91516075240077
2017-01-05,446.36035571722687
2017-01-06,447.3724151858546
2017-01-07,449.8377971537456
2017-01-08,453.66874604267076
2017-01-09,456.19748617270704
2017-01-10,453.01573771004377
2017-01-11,450.95658377657236
2017-01-12,450.206946621181
2017-01-13,450.7591287216026
2017-01-14,452.2944467625409
2017-01-15,451.34295913623396
2017-01-16,452.2164926651881
2017-01-17,451.2057268004815
2017-01-18,450.4826911944976
2017-01-19,448.16936900080117
2017-01-20,446.8229025085794
2017-01-21,444.6195332973467
2017-01-22,443.1677867913921
2017-01-23,445.7750703846078
2017-01-24,444.37627260694387
2017-01-25,450.1410367366187
2017-01-26,451.62767253838047
2017-01-27,452.4973447857702
2017-01-28,451.2806292254078
2017-01-29,453.18124898422576
2017-01-30,452.5299733317502
2017-01-31,453.27399296104096
2017-02-01,458.89416203757855
2017-02-02,459.20204223812925
2017-02-03,462.0005888907006
2017-02-04,461.09423604044883
2017-02-05,461.5242590594549
2017-02-06,465.5658603307259
2017-02-07,464.8119262151504
2017-02-08,468.93682333114424
2017-02-09,470.85232720205516
2017-02-10,470.2273936502666
2017-02-11,471.9922091283776
2017-02-12,474.4373180276311
2017-02-13,476.18093795206545
2017-02-14,473.5404885122845
2017-02-15,472.58621416063477
2017-02-16,472.59117688953177
2017-02-17,472.94231003133166
2017-02-18,474.683654226433
2017-02-19,475.5390562282995
2017-02-20,473.3683675108793
2017-02-21,474.6287632128912
2017-02-22,476.34993470345887
2017-02-23,477.96951559932097
2017-02-24,480.63107705043024
2017-02-25,482.79892135952804
2017-02-26,484.21728151798493
2017-02-27,484.5769500950676
2017-02-28,481.75502822803566
2017-03-01,483.1142646663008
2017-03-02,484.02964004062704
2017-03-03,485.07279771501777
2017-03-04,483.01930056337716
2017-03-05,481.3571874825606
2017-03-06,483.9634931892264
2017-03-07,484.3843828815131
2017-03-08,486.24738427625834
2017-03-09,486.8040210285193
2017-03-10,487.36353330751075
2017-03-11,489.74010091946275
2017-03-12,489.208011463028
2017-03-13,489.90025301690997
2017-03-14,489.4757024394999
2017-03-15,489.1067099846353
2017-03-16,488.988365737698
2017-03-17,489.93263328096543
2017-03-18,489.4751360376385
2017-03-19,492.48664828878555
2017-03-20,491.19743368434655
2017-03-21,491.32369039602384
2017-03-22,490.9442282794755
2017-03-23,494.338184048183
2017-03-24,495.2312936012061
2017-03-25,497.7949826801434
2017-03-26,495.32386193406944
2017-03-27,496.357962465808
2017-03-28,498.6372240570549
2017-03-29,499.30179203560573
2017-03-30,501.93275278573645
2017-03-31,501.3981758855357
2017-04-01,504.71687076590683
2017-04-02,509.8146670131453
2017-04-03,509.588989892266
2017-04-04,509.19798484946443
2017-04-05,512.6047538036999
2017-04-06,516.2638980951613
2017-04-07,515.7181780408548
2017-04-08,515.377804406663
2017-04-09,515.314235188942
2017-04-10,513.1253341668735
2017-04-11,511.78803027390506
2017-04-12,510.2797487404009
2017-04-13,509.24415361019265
2017-04-14,509.6747838354191
2017-04-15,510.6432133004921
2017-04-16,514.2442142861203
2017-04-17,512.7475062046426
2017-04-18,515.2161510015958
2017-04-19,515.2881733131449
2017-04-20,515.68924589384
2017-04-21,517.5388848781731
2017-04-22,515.7934408350486
2017-04-23,517.0582603274166
2017-04-24,517.8911647438428
2017-04-25,519.376067271859
2017-04-26,520.4544045596747
2017-04-27,525.8650048394965
2017-04-28,525.0895248709938
2017-04-29,524.5275309609901
2017-04-30,523.7812499081406
2017-05-01,523.1702956698201
2017-05-02,522.3955214152071
2017-05-03,525.2735544774222
2017-05-04,528.6145629734019
2017-05-05,527.9730703859029
2017-05-06,526.8083592396945
2017-05-07,528.2511903524673
2017-05-08,527.6467442639055
2017-05-09,529.4126078994165
2017-05-10,530.3184539411191
2017-05-11,527.7869657111246
2017-05-12,531.3819761137847
2017-05-13,535.4737314599759
2017-05-14,534.748154079007
2017-05-15,534.472750959135
2017-05-16,535.5444817405848
2017-05-17,536.7133953205589
2017-05-18,538.5304838659046
2017-05-19,543.0508929434372
2017-05-20,543.1969984884491
2017-05-21,542.1004039993722
2017-05-22,539.8417655433432
2017-05-23,538.8799054634594
2017-05-24,539.3136515177118
2017-05-25,543.4027672447473
2017-05-26,542.867544646675
2017-05-27,543.8151205499528
2017-05-28,544.2822747578073
2017-05-29,547.1590613047035
2017-05-30,552.7129261564507
2017-05-31,552.15118861061
2017-06-01,551.6723097255735
2017-06-02,554.2606314797117
2017-06-03,556.1244144589643
2017-06-04,560.3178291104364
2017-06-05,561.9856854810882
2017-06-06,561.7671012995143
2017-06-07,563.4484109608989
2017-06-08,566.1658181220646
2017-06-09,568.3067824844593
2017-06-10,569.821330546674
2017-06-11,572.4546799258522
2017-06-12,575.2932711067435
2017-06-13,578.5575890888186
2017-06-14,580.3550088639979
2017-06-15,580.5207727033642
2017-06-16,581.3142000762308
2017-06-17,584.2272180092475
2017-06-18,583.093346667273
2017-06-19,584.3306932850188
2017-06-20,584.044015660364
2017-06-21,584.6015053062338
2017-06-22,587.6584090314484
2017-06-23,588.5406071674881
2017-06-24,589.1334802638005
2017-06-25,586.9137679818406
2017-06-26,588.9062751138949
2017-06-27,590.6972434761772
2017-06-28,595.5237529227882
2017-06-29,595.4081964528821
2017-06-30,596.34649710821
2017-07-01,597.3452644756314
2017-07-02,601.0001710351585
2017-07-03,601.3095799703844
2017-07-04,602.3676230219252
2017-07-05,604.0834160413583
2017-07-06,604.956634287671
2017-07-07,604.56376705857
2017-07-08,605.4519470443665
2017-07-09,608.0992105440861
2017-07-10,606.5461799452639
2017-07-11,607.3121192935577
2017-07-12,606.4118776636793
2017-07-13,609.301970921529
2017-07-14,606.7555971119614
2017-07-15,606.1377534174183
2017-07-16,607.3921771675473
2017-07-17,611.0232252260159
2017-07-18,611.3917247038701
2017-07-19,610.7813256504836
2017-07-20,615.0436397893648
2017-07-21,612.6476119885323
2017-07-22,608.7500000752921
2017-07-23,610.1300289753988
2017-07-24,609.6259205266936
