date,close,volume,SMA_10,SMA_50,RSI,volatility,target
2010-04-29,79.49556072118946,14646,77.57509312410846,80.01643834872738,0.6499794199131657,2.3611873219446435,1
2010-04-30,80.99942678656302,45638,77.85084105392997,80.01362092042288,0.7052198763167468,2.48759493077226,1
2010-05-01,82.58149068064911,30024,78.6685496162199,80.02798894577977,0.48206420255641547,2.7918909030922823,0
2010-05-02,80.76271577105963,5787,79.30968346264073,79.94446001028622,0.29404861516891856,2.8744794824967275,1
2010-05-03,83.56830439293182,24202,80.21933012926057,79.91847588879452,0.4933573545886105,3.1139629085659704,1
2010-05-04,80.76460226734727,44908,80.3559581608249,79.77383197855856,0.26900304330776237,2.979022394192339,1
2010-05-05,81.93831645494781,37067,80.6484298041055,79.75745215623823,0.7186668105824623,2.8108570396620847,1
2010-05-06,86.31922770656777,10360,81.31868310408139,79.79581445877525,1.098654950976524,3.042889597196663,0
2010-05-07,84.33815505630639,33692,81.79777149297217,79.79107342557754,0.9266867445001594,3.20785856005685,0
2010-05-08,83.20555959710084,40219,82.3973359434663,79.77564077721435,0.3655737089542015,3.2721793346148265,0
2010-05-09,83.40486232727613,13941,82.78826610407499,79.76052375239324,0.41688961016899384,3.3393571201249905,0
2010-05-10,82.39791101904373,16993,82.92811452732306,79.80477045799152,0.27710876639794435,3.3416063960481543,0
2010-05-11,79.29658415691146,15620,82.59962387494929,79.79577750186066,0.015259007161162685,3.0464559467645547,0
2010-05-12,79.43371010652352,21193,82.46672330849569,79.77524256186156,0.23693087818691083,2.685378966940967,0
2010-05-13,77.30910267907132,22248,81.84080313710963,79.65309971152377,-0.16527865216097837,2.3869343221243957,1
2010-05-14,78.25628754034167,46852,81.58997166440906,79.57063136714233,-0.21307104340229444,2.4410707457038323,0
2010-05-15,76.41743907187407,6027,81.0378839261017,79.48372579750725,-0.5226898864203804,2.6136725890548314,1
2010-05-16,79.51730788190915,5260,80.35769194363583,79.47888788581626,-0.07296137100230737,2.6162204142840553,0
2010-05-17,77.95080129723667,38596,79.71895656772885,79.40610375772376,-0.4638992473369825,2.6812278633237505,0
2010-05-18,77.30667826482532,42540,79.1290684345013,79.30728712459661,-0.2819310112590472,2.6745668694852043,0
2010-05-19,78.93371269956467,10012,78.68195347173015,79.26220158831495,-0.23516181991433882,2.6914795783092886,1
2010-05-20,76.47198406669675,26823,78.08936077649545,79.14735078205139,-0.8463796891740714,2.853591224447257,0
2010-05-21,76.926903935905,9315,77.85239275439481,79.03771527119808,-0.6368826019146496,2.916840258124215,0
2010-05-22,79.54118944446986,48027,77.86314068818945,78.94161967089475,-0.29505409423826734,2.9177992824421994,0
2010-05-23,76.3262229753474,13631,77.76485271781705,78.80930686496406,-0.6036235090253115,2.9225786788185455,1
2010-05-24,76.69549069241202,19258,77.6087730330241,78.69748589923857,-0.48151585156414,2.9928907686191084,0
2010-05-25,77.21525628090886,26099,77.68855475392756,78.61174457140831,-0.16221811282757415,2.9849490247534036,0
2010-05-26,78.77890202446348,36891,77.614714168183,78.61581675637443,-0.029669926295269988,2.4963240520838594,0
2010-05-27,76.30500060270731,37992,77.45013409873006,78.55856610182285,-0.0629591089100785,2.2209519005191196,0
2010-05-28,73.66408737653876,32376,77.0858750099014,78.43805497186068,-0.39923476763458154,2.2007781950679064,1
2010-05-29,74.70797050777256,11977,76.6633007907222,78.3382169662575,-0.12875114667883736,1.9431056738065087,1
2010-05-30,75.30193985423892,27694,76.54629636947642,78.25964183291866,-0.36285742303262225,1.6624608192963781,0
2010-05-31,75.80292555493068,48376,76.43389853137899,78.24770124327567,-0.173609110045561,1.6267649283495305,0
2010-06-01,76.49582197392463,34978,76.12936178432446,78.26644439492317,-0.04901824340211647,1.5393385720119797,0
2010-06-02,75.13577253076765,10218,76.0103167398665,78.2716951383686,-0.3273903436085419,1.591904492275736,0
2010-06-03,75.60027992508967,22788,75.90079566313426,78.31832712046933,-0.0594320778448747,1.5824718470426264,1
2010-06-04,76.18642487168702,21501,75.79791252221207,78.38313342996865,-0.046530076259927,1.585903164030549,1
2010-06-05,74.75772203563429,13453,75.39579452332916,78.40320364847433,-0.424998044823397,1.5026428228752364,1
2010-06-06,78.4892710579238,39197,75.61422156885081,78.4224574113774,0.2215523167871254,1.534395002507811,0
2010-06-07,79.43693689974737,16210,76.19150652117166,78.45368137860365,0.27298137226462416,1.659801298692749,0
2010-06-08,77.05432990534207,9689,76.42614246092862,78.42695119031288,0.011079551742668059,1.5740141928104812,1
2010-06-09,78.36743712260974,46489,76.73269218776569,78.42946098299812,-0.011843196018929802,1.6256214490976244,1
2010-06-10,76.41807378215509,28381,76.79420701048814,78.46973435748622,0.034777794056239486,1.6248681588370222,1
2010-06-11,77.99224298964,30508,76.94384911205967,78.54255167114201,0.4273089745870351,1.5109260241013294,1
2010-06-12,80.3094341476548,43653,77.46121527374838,78.65930359956043,0.5372385986316175,1.7285791031984963,1
2010-06-13,78.66806951095138,22142,77.76799423233456,78.64469855074537,0.3362307322970963,1.7816218214059245,1
2010-06-14,80.59482176944003,41950,78.20883392210985,78.67632298569134,0.4626372876213338,1.9699590078211413,1
2010-06-15,81.42038362331303,9916,78.87510008087773,78.71239676402142,0.4704396874350891,2.1733146944561796,1
2010-06-16,83.064503943302,1375,79.33262336941554,78.78274141953949,0.7384016169831682,2.5331711468462315,1
2010-06-17,86.8580899086099,32449,80.0747386703018,78.9757049158685,1.0155336655546705,3.1353588654348576,0
2010-06-18,86.36731367660416,24797,81.00603704742801,79.11313997497679,0.9216398171668487,3.524741504969808,0
2010-06-19,84.85984134788917,21782,81.65527746995596,79.19034826620332,0.9307439605971126,3.681917699115443,0
2010-06-20,83.08081248863813,28028,82.32155134060426,79.2003347023631,0.4313371015357603,3.688771049554822,0
2010-06-21,81.44919191870726,21243,82.66724623351098,79.21406422531605,0.20625948141349681,3.6383026780180185,1
2010-06-22,81.29498849987905,30379,82.76580166873342,79.168597907455,0.40575021467050476,3.4794321844178135,1
2010-06-23,81.97729244951233,38780,83.0967239625895,79.1928517110983,0.3444386556512029,3.333195578801711,1
2010-06-24,82.53067404817237,31740,83.29030919046275,79.20469886296277,0.5682747832561432,3.2073612360058115,1
2010-06-25,84.18504054624442,20984,83.56677488275588,79.16201511975632,0.5643626045732617,2.963928986064403,1
2010-06-26,84.21104433000023,1050,83.6814289214257,79.15947290523019,0.3562800881714736,2.9625240722761577,1
2010-06-27,87.11811248431486,7590,83.70743117899619,79.23772396297447,0.744534985562737,3.170616959694316,1
2010-06-28,86.58879881783895,41205,83.72957969311969,79.30140269278573,0.5289641717317153,3.1215080534746344,1
2010-06-29,92.02913715101819,16162,84.44650927343258,79.49402721542522,0.8992333902487957,3.650080311570824,0
2010-06-30,93.28047184654821,14105,85.46647520922359,79.77370496921795,0.8529422512044249,3.970758882652685,0
2010-07-01,91.56615673371564,38499,86.47817169072444,80.01635390176179,0.401175238450179,4.067780540675386,0
2010-07-02,89.42437173759342,37641,87.29111001449587,80.25865928293224,0.27531497722168297,4.075594546196379,1
2010-07-03,90.38931656807978,12628,88.13231242635261,80.50131986348701,0.47555149938322927,3.953771543990313,1
2010-07-04,89.94239099742808,43032,88.87348412127818,80.77181890199809,0.5887644646389987,3.8809803244377576,1
2010-07-05,91.37039198561227,39516,89.59201926521497,81.00888058407214,0.8388396593316543,3.889706409393721,0
2010-07-06,92.31686723475936,22621,90.40260155569088,81.29620190282259,0.9248166612431135,3.9983567800843476,0
2010-07-07,92.17120940944561,2476,90.90791124820396,81.593492525715,0.8548589168767933,4.158780338982512,0
2010-07-08,90.4776219733088,41800,91.29679356375092,81.82437071118989,0.6781368821395972,4.211095669757377,0
2010-07-09,87.44792752393707,36788,90.83867260104282,82.04388958033469,0.2995026853474769,4.164779112910198,1
2010-07-10,86.55489761980303,25437,90.1661151783683,82.23644945401266,0.2247459971557646,4.034927162266236,0
2010-07-11,88.26769520844998,27240,89.83626902584174,82.41097956929225,0.11987513609425093,3.7463755494516637,0
2010-07-12,88.69588269671038,46452,89.76342012175343,82.65837276371951,0.19767623824279212,3.3805366646807453,0
2010-07-13,86.20440513928641,11922,89.3449289788741,82.848551052657,-0.45340514492392003,3.0670802809288924,0
2010-07-14,86.55076699098876,49154,89.00576657823017,83.0352612668586,-0.5224976820794893,2.7546390763605193,0
2010-07-15,87.32140175044644,9066,88.60086755471357,83.20611126137827,-0.325970107843375,2.551505492250074,0
2010-07-16,85.55368687804418,13089,87.92454951904206,83.391084986885,-0.3033512991553238,2.4310198259169216,0
2010-07-17,85.86113708993523,33600,87.29354228709101,83.63502598115292,-0.35509728591406997,2.501898981159278,0
2010-07-18,85.97755452682723,47176,86.84353554244288,83.86041766153403,-0.3097952041123051,2.5376762429666266,0
2010-07-19,83.69161393116599,9167,86.46790418316576,84.02821114307257,-0.615926614759843,2.7052948750024264,1
2010-07-20,84.40718865186255,13816,86.25313328637172,84.2002964050112,-0.6290059947378808,2.6331446619456167,1
2010-07-21,85.52875770459902,22164,85.97923953598662,84.38095511962469,-0.5215993240572772,2.5734861769818473,1
2010-07-22,87.69486019094957,21429,85.87913728541054,84.63213687282834,-0.20717555123816567,2.548781193075741,0
2010-07-23,89.80246429501938,36001,86.23894320098383,84.9161805602269,0.20368668531210687,2.520886267795727,0
2010-07-24,87.0471255591052,32415,86.28857905779547,85.1333945739753,0.05785403872151562,2.473582978168163,1
2010-07-25,85.17147547927495,9117,86.07358643067832,85.3416696428481,-0.23793507167749794,2.368644185785012,1
2010-07-26,86.20154601369227,48318,86.13837234424315,85.49591514196347,-0.18597932124333738,2.0675707454587755,1
2010-07-27,87.2291179155167,7359,86.27517042680128,85.65175876227885,0.100056342962759,1.6799587622373093,1
2010-07-28,88.25921328812879,15364,86.50333630293144,85.87585642993459,0.1555653404898294,1.4852235807812952,1
2010-07-29,95.96467626943823,37965,87.73064253675867,86.22780121287116,0.7107278444450884,2.5547937613152882,1
2010-07-30,97.10645729082457,29794,89.00056940065487,86.64156888304454,0.9365448717619671,3.3895587882366427,1
2010-07-31,99.37758857118575,11293,90.38545248731353,87.06927579467546,1.0751034651275972,4.29069203599547,1
2010-08-01,101.28559209817216,10332,91.7445256780358,87.4887989536858,1.1996752700424196,5.1976564746640905,1
2010-08-02,102.58837460078377,1615,93.02311670861225,87.96720505548247,1.4739776052659863,5.995040797710573,0
2010-08-03,101.95783611150307,46612,94.51418776385204,88.39446534232371,1.371969380071846,6.543228763235517,0
2010-08-04,103.4757745524896,13401,96.3446176711735,88.83557316090726,1.3830873584925598,7.1150997292202725,0
2010-08-05,101.93012412341446,42936,97.9174754821457,89.2128855645095,1.1025969920471965,7.367837101879478,0
2010-08-06,101.45648690993444,30372,99.34021238158748,89.50485350453599,0.9018252074984048,7.504816843714677,1
2010-08-07,100.48575981427624,43276,100.56286703420224,89.78722242728942,1.0497126868968394,7.511047319955325,1
2010-08-08,100.64950809304888,49322,101.03135021656328,90.10301576219263,1.2115408754291224,7.295675199813383,1
2010-08-09,105.2788252263959,3339,101.84858701012043,90.5469760169478,1.4472904895287684,7.286668534291934,0
2010-08-10,101.5442948412124,17246,102.0652576371231,90.94887807539789,1.1173940052869824,7.016949498683476,0
2010-08-11,102.91681522196143,9109,102.22837994950201,91.38131460983954,1.1293172046288475,6.86691122491646,0
2010-08-12,99.69138347958213,24758,101.93868083738184,91.73559643044092,0.2938852510122274,6.675770597680209,1
2010-08-13,98.74751974800326,24091,101.61764920103187,92.05993334443754,0.14193697117526938,6.209704172930072,1
2010-08-14,100.92542094193799,44056,101.36261383997672,92.39474095235143,0.13244302714414857,5.439373253673093,0
2010-08-15,101.05398098012891,14317,101.27499952564816,92.731599685354,0.004577582376441569,4.564657383863063,0
2010-08-16,98.8984914242703,17762,101.01919997708174,92.96720726415309,-0.2402304082396256,3.5289653499592797,0
2010-08-17,97.46788400575036,4465,100.71741239622915,93.18478896791132,-0.29997409676515474,2.2668570903766394,1
2010-08-18,98.82707950361971,26622,100.53516953728624,93.32074781496334,-0.3067496161359742,2.034592181817491,0
2010-08-19,97.36634624018545,7800,99.74392163866519,93.4024653028361,-0.3056240524572047,2.0105614037983237,0
2010-08-20,97.79926341934939,36539,99.3694184964789,93.52712743654878,-0.24031929748117875,2.098239518485749,1
2010-08-21,97.89040709915702,37651,98.86677768419845,93.69644814378003,-0.16501598827230168,2.1853800639530974,1
2010-08-22,96.58720640394539,3600,98.55635997663478,93.82040594049737,-0.2722147093654854,2.2994374104319917,1
2010-08-23,100.87509458259603,6518,98.76911746009407,94.03906001220072,-0.28371033588219063,2.2696033592874865,0
2010-08-24,102.14293262723206,20627,98.89086862862347,94.25451082503311,0.06020713172834746,2.1861852826058707,0
2010-08-25,98.09264745391684,30369,98.59473527600225,94.37002642941627,-0.32056365235584394,2.18797854327693,1
2010-08-26,98.4655560834557,32445,98.5514417419208,94.49591336289646,-0.0685736140744666,2.1807050823478127,0
2010-08-27,97.14198315391893,17689,98.51885165673767,94.62920058650867,-0.09700729580038114,2.2512171660546545,0
2010-08-28,98.84684982351138,16923,98.52082868872682,94.85717903250016,-0.12925867103678002,2.243824937468967,0
2010-08-29,97.26180834664598,39469,98.51037489937288,95.071317247037,-0.25336884697573225,1.8426275328387394,1
2010-08-30,97.03233546371217,31403,98.43368210380915,95.24661005214226,-0.11736073770777011,1.8069748277938753,1
2010-08-31,98.04231002167309,1958,98.44887239606075,95.43353859864152,0.06041211088486875,1.5469138028195868,0
2010-09-01,99.77382041001333,41363,98.76753379666755,95.70492690405605,0.08691436860559065,1.5499196376312507,0
2010-09-02,97.37322759590178,4538,98.41734709799813,95.92137611615432,0.020702479574396193,1.5761680301983585,0
2010-09-03,96.70422512421989,24404,97.87347634769691,96.10903258362978,-0.060163466966216106,1.5293639354501452,1
2010-09-04,95.75433450189797,10983,97.63964505249501,96.31304553610686,-0.1371335534014264,1.5009257865631027,1
2010-09-05,94.44767603675055,36371,97.23785704782452,96.48477631504316,-0.13951936796091502,1.6962373299521263,1
2010-09-06,97.97858451731274,25642,97.32151718416388,96.72479691485287,-0.18974967344202298,1.693316213322871,1
2010-09-07,98.78854793923465,14467,97.31568699573621,97.02673559501423,-0.2206019995535229,1.6922516678976633,1
2010-09-08,96.26678003056456,1205,97.21618416412807,97.2639274225883,-0.11935737675536018,1.7285972209924623,1
2010-09-09,98.10250392467411,28409,97.32320101022427,97.51540234698977,-0.0101622928549574,1.72933591153175,1
2010-09-10,102.34681631869938,13442,97.7536516399269,97.80844146954477,0.39332874715822186,1.9972968822807007,0
2010-09-11,104.41174683980168,27290,98.21744428290573,98.10062712044044,0.4119320317305295,2.409011421130571,0
2010-09-12,101.37300690789365,27108,98.61742221410492,98.3871447474162,0.3192697375625073,2.437336366408027,1
2010-09-13,100.40453876216114,6691,98.98745357789905,98.69180601307393,0.268184177962695,2.329865758100963,1
2010-09-14,102.93836106053439,39909,99.70585623376269,99.02654231401077,0.37341638637332153,2.5357462734756586,1
2010-09-15,101.52302212929683,20504,100.41339084301731,99.31242039828638,0.1502311817840365,2.613566701229106,1
2010-09-16,102.41066098558929,31162,100.85659848984497,99.59544935223558,0.3832936723528775,2.699062050471088,0
2010-09-17,103.95992909244796,40496,101.3737366051663,99.75535440869577,0.538979826539375,2.9089094192475424,0
2010-09-18,102.10606814929179,39798,101.95766541703901,99.85534662586511,0.48234968285058244,2.9279648546746166,0
2010-09-19,101.98701743716819,22551,102.34611676828843,99.90753520318476,0.5705563637023943,2.909997829844594,0
2010-09-20,95.50448275703005,14383,101.6618834121215,99.79191301636192,-0.14743782953948426,3.044490645636734,0
2010-09-21,93.45570747436147,17496,100.56627947557747,99.60925967383348,-0.3607955156831224,3.349764382042051,1
2010-09-22,92.95057117157515,42716,99.72403590194563,99.42911437503493,-0.21623762691766046,3.6247312350977188,0
2010-09-23,90.45500480764545,10088,98.72908250649405,99.16869898013803,-0.5467256576196604,4.0882529007678325,0
2010-09-24,93.71982741550872,47982,97.80722914199148,99.00449304597993,-0.5985333918077629,4.193507711044932,0
2010-09-25,90.85954465958746,28444,96.74088139502055,98.79255420097299,-0.9663302904843789,4.45608480047761,1
2010-09-26,89.97945568619349,25734,95.49776086508098,98.58242811841133,-0.8251404827647804,4.853862731638245,1
2010-09-27,90.24093684076567,42745,94.12586163991276,98.37425669336567,-0.734750262035206,5.163621645048947,1
2010-09-28,93.1234834188979,35571,93.22760316687337,98.13114985721569,-0.686162527975597,5.258107609628829,0
2010-09-29,90.25175911653902,27415,92.05407733481044,97.90529914272223,-0.810055794810637,5.505274928126284,1
2010-09-30,92.57808662084895,16389,91.76143772119232,97.69852457069999,-0.6865656843225878,5.457760509788987,0
2010-10-01,92.59855274288812,28744,91.67572224804499,97.55666795596609,-0.7946266925623604,5.214375854458012,0
2010-10-02,90.63553544079221,19682,91.44421867496669,97.39442826982189,-0.8190646484099346,5.197907950529151,1
2010-10-03,91.55974238931876,46038,91.55469243313402,97.20711469876949,-0.7366334356924966,5.142160512950688,0
2010-10-04,91.95786178046569,35310,91.37849586962973,97.02519231477623,-0.24677900987335022,4.843437942725831,0
2010-10-05,90.7574280261481,8259,91.36828420628578,96.8623710468138,-0.1865333432158991,4.6260559273520245,0
2010-10-06,90.89703219612814,46168,91.46004185727926,96.73095401062136,-0.1367778716312813,4.230996997157029,1
2010-10-07,90.12640500240462,13546,91.44858867344314,96.55694052059705,-0.0053749563011393775,3.493937202336824,1
2010-10-08,90.35343969290712,3154,91.17158430084407,96.41668238965148,-0.24579349723454413,2.754141469865034,1
2010-10-09,91.6777010419492,9766,91.31417849338509,96.29425114210348,0.07743460579401074,1.5093605912073305,1
2010-10-10,94.84973467423991,49517,91.54134329872419,96.23343769360514,0.3922789830808142,1.4269905538146914,0
2010-10-11,92.37410367658622,12230,91.518898392094,96.14917563905794,0.18628642963396658,1.374542987156229,1
2010-10-12,96.64017042589875,18765,92.11936189060467,96.064477155924,0.2875173062861336,1.7594327140353447,0
2010-10-13,92.73599482685374,6902,92.23698713435815,95.87633839991643,0.21956828418979057,1.7427514070788102,1
2010-10-14,92.43242463678259,2222,92.28444341998984,95.76313394357373,0.012553672059013365,1.6949551926786794,1
2010-10-15,93.60905904975174,28050,92.5696065223502,95.66600400289968,0.10179867626636963,1.7232433228494064,0
2010-10-16,94.1710427852218,35269,92.89700758125956,95.60658519552572,0.2953329053661946,1.7234371592609274,0
2010-10-17,92.92564374558062,10050,93.17693145557716,95.4881610739671,0.12874301323732595,1.6682489194995902,0
2010-10-18,92.50939924486606,49976,93.39252741077306,95.39311289193152,0.06581191078724657,1.6581628123362282,0
2010-10-19,91.5233973755484,4574,93.37709704413298,95.28293413016826,0.08289915364136391,1.599558803959691,1
2010-10-20,90.34466786165997,37497,92.92659036287499,95.12898128696797,-0.020016133368784494,1.6593216608912913,1
2010-10-21,92.04387205570202,12157,92.89356720078656,94.97438231988176,0.17458284974769356,1.6575417548880027,1
2010-10-22,92.75790302763211,20575,92.5053404609599,94.88207582851635,0.21185580176856433,1.6191855712218337,1
2010-10-23,91.37208383711081,41244,92.36894936198561,94.77543300277416,0.0009010662001998071,1.6243119719649715,1
2010-10-24,93.17128358797731,18945,92.44283525710509,94.72377198449578,-0.10570286246914407,1.633379636379533,1
2010-10-25,93.78588262973052,15962,92.46051761510296,94.71053611635536,0.12779523068830656,1.616932378711462,1
2010-10-26,95.41160686740845,36290,92.58457402332164,94.65919656335727,-0.07815995049179492,1.6925194223904,0
2010-10-27,96.67086455125568,36159,92.95909610388912,94.61684289559771,0.3038128073545465,1.790277645778897,0
2010-10-28,95.01287452941153,25852,93.20944363234368,94.59176478557464,0.20519253789930758,1.7202331718254933,1
2010-10-29,93.89251244901759,31684,93.44635513969061,94.50756495606153,0.030452605139174693,1.6810777130546546,1
2010-10-30,95.38709965926411,45842,93.95059831945102,94.3683706228728,0.10117760391254649,1.7093276188182212,1
2010-10-31,96.60784019013104,12796,94.40699513289391,94.21229248987939,0.286333672899616,1.8285595408403081,1
2010-11-01,96.56603700220275,25450,94.78780853035099,94.11615309176557,0.3150645214217036,1.822243981228637,1
2010-11-02,96.80069176882031,35846,95.33066932352193,94.04407615189875,0.4078783497589029,1.938313181385135,1
2010-11-03,99.35602156039715,46037,95.94914312076392,93.972429361896,0.6853679798304739,2.26293574642444,0
